StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consentement,Timer Video 1_First Click,Timer Video 1_Last Click,Timer Video 1_Page Submit,Timer Video 1_Click Count,vérité initiale 1 L,Conf. initiale 1_1,"Vérité post 1 (t,NH)","Conf. post 1 (t,NH) _1","influence 1 (t,NH) ","QO 1 (t,NH)",Timer Video 2_First Click,Timer Video 2_Last Click,Timer Video 2_Page Submit,Timer Video 2_Click Count,Vérité initale 2 L,Conf. initiale 2_1,"Vérité post 2 (t,H) ","Conf. post 2 (t,H) _1","influence 2 (t,H)","QO 2 (t,H)",Timer Video 3_First Click,Timer Video 3_Last Click,Timer Video 3_Page Submit,Timer Video 3_Click Count,Verite initiale 3 L,Conf. initiale 3_1,"verite post 3 (t,NH ","conf. post 3 (t,NH)_1","influence 3 (t,NH)","QO 3 (t,NH)",Timer Video 4_First Click,Timer Video 4_Last Click,Timer Video 4_Page Submit,Timer Video 4_Click Count,verite initiale 4 L,conf initale 4_1,"verite post 4 (t,H) ","conf. post 4 (t,H) _1","influence 4 (t,H)","QO 4 (t,H)",Timer Video 5_First Click,Timer Video 5_Last Click,Timer Video 5_Page Submit,Timer Video 5_Click Count,verite initiale 5 T,conf. initiale 5_1,"verite post 5 (t,NH","conf. post 5 (t,NH) _1","influence 5 (t,NH) ","QO 5 (t,NH) ",Timer Video 6_First Click,Timer Video 6_Last Click,Timer Video 6_Page Submit,Timer Video 6_Click Count,verite initiale 6 L,conf. initiale 6_1,"verite post 6 (t,H) ","conf. post 6 (t,H)_1","influence 6 (t,H)","QO 6 (t,H)",Timer video 7_First Click,Timer video 7_Last Click,Timer video 7_Page Submit,Timer video 7_Click Count,verite initiale 7 T,conf. initiale 7 _1,"verite post 7 (t,NH ","conf. post 7 (t,NH) _1","influence 7 (t,NH)","QO 7 (t,NH)",Timer Video 8_First Click,Timer Video 8_Last Click,Timer Video 8_Page Submit,Timer Video 8_Click Count,verite initiale 8 L,conf. initiale 8 _1,"verite post 8 (t,H) ","conf. post 8 (t,H)_1","influence 8 (t,H) ","QO 8 (t,H) ",Timer Video 9_First Click,Timer Video 9_Last Click,Timer Video 9_Page Submit,Timer Video 9_Click Count,verite initiale 9 T,conf. initiale 9_1,"verite post 9 (t,NH ","conf. post 9 (t,NH)_1","influence 9 (t,NH)","QO 9 (t,NH) ",Timer Video 10_First Click,Timer Video 10_Last Click,Timer Video 10_Page Submit,Timer Video 10_Click Count,verite initiale 10T ,conf. initiale 10  _1,"verite post 10 (t,H ","conf. post 10 (t,H)_1","influence 10 (t,H)","QO 10 (t,H) ","verite post 1 (a,NH ","conf. post 1 (a,NH)_1","influence 1 (a,NH)","QO 1 (a,NH) ","verite post 2 (a,H)","conf. post 2 (a,H)_1","influence 2 (a,H) ","QO 2 (a,H)","verite post 3 (a,NH ","conf. post 3 (a,NH)_1","influence 3 (a,NH)","QO 3 (a,NH)","verite post 4 (a,H)","conf. post 4 (a,H)_1","influence 4 (a,H) ","QO 4 (a,H)","verite post 5 (a,NH)","conf. post 5 (a,NH) _1","influence 5 (a,NH)","QO 5 (a,NH) ","verite post 6 (a,H)","conf. post 6 (a,H)_1","influence 6 (a,H)","QO 6 (a,H)","verite post 7 (a,NH ","conf. post 7 (a,NH) _1","influence 7 (a,NH) ","QO 7 (a,NH)","verite post 8 (a,H)","conf. post 8 (a,H)_1","influence 8 (a,H)","QO 8 (a,H) ","verite post 9 (a,NH)","conf. post 9 (a,NH)_1","influence 9 (a,NH)","QO 9 (a,NH) ","verite post 10 (a,H ","conf. post 10 (a,H)_1","influence 10 (a,H)","QO 10 (a,H)",Age,Gender,Education,Education,Origins,Q17,Q18,Q19,Q20,Q21,id,Source
2025-04-02 08:57:57,2025-04-02 09:22:54,0,88.121.163.78,100,1496,1,2025-04-02 09:22:54,R_80NvFqnRsqG3Ofm,,,,,48.7123,7.8044,anonymous,FR,1,7.873,65.899,67.801,8,2,60,,,,,2.263,174.946,175.836,8,1,50,,,,,4.523,78.598,79.481,5,2,40,,,,,6.206,88.373,89.343,5,2,45,,,,,36.226,47.015,48.37,6,2,30,,,,,3.3,42.651,43.261,6,2,70,,,,,3.776,43.52,45.862,8,1,40,,,,,2.727,45.146,45.981,6,2,70,,,,,5.958,43.1,43.967,6,1,50,,,,,2.608,50.768,52.781,6,1,50,,,,,2,60,2,,1,50,2,,2,40,2,,1,50,1,"Les arguments ",2,30,2,,2,60,2,,1,40,2,,2,40,2,,1,50,2,,2,50,1,,4,2,3,Coiffure,"France ",2,2,"1,2,3,4",1,3,,
2025-04-02 15:27:20,2025-04-02 16:23:31,0,81.65.68.134,100,3371,1,2025-04-02 16:23:32,R_7qr0CF1dAP6I5jn,,,,,48.6076,7.7475,anonymous,FR,1,4.177,85.419,87.693,4,2,50,,,,,3.82,265.215,267.715,5,2,30,,,,,13.659,92.575,95.4,7,2,75,,,,,12.831,68.31,70.764,4,2,50,,,,,3.26,51.417,52.999,4,1,60,,,,,6.487,77.642,79.301,6,2,81,,,,,729.329,815.596,817.94,5,2,29,,,,,2.906,111.741,113.687,7,1,40,,,,,152.401,229.832,231.834,5,1,51,,,,,2.969,47.908,49.971,4,1,80,,,,,2,60,2,,2,50,1,éléments d'analyse similaires aux miens formulés par un humain à la base,2,75,2,,2,50,2,,1,61,2,,2,71,1,"Argumentation crédible aboutissant à une conclusion opposée à la mienne, donc baisse de confiance en mon point de vue",1,50,1,"Confirmation d'une première analyse, balayée par un seul détail",1,51,1,Même avis reposant sur les mêmes arguments que moi,1,62,1,confirmation de mon point de vue,1,55,1,"Un point de vue opposé au mien, basé sur des arguments convaincants, a entraîné une baisse de ma certitude.",4,2,5,Histoire,France,1,2,"2,3,5,7,8",1,3,,
2025-03-26 09:11:43,2025-03-27 04:52:28,0,185.25.193.185,76,70844,0,2025-04-03 04:52:31,R_8iiPxoPA6UwE6Kl,,,,,46.5246,6.5697,anonymous,FR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03 06:40:13,2025-04-03 06:56:07,0,128.179.176.136,100,954,1,2025-04-03 06:56:09,R_8sWH8Oa8SRj0LXO,,,,,46.488,6.607,anonymous,FR,1,7.387,9.64,10.614,2,2,60,2,75,1,Les éléments évoqués dans le feedback me renforcent dans mon idée de base,18.238,25.345,26.238,3,1,50,2,90,1,L'argumentation du feedback est très convaincante,6.052,11.783,12.2,4,1,50,2,65,1,Les explications du feedbacks me paraissent logiques après réflexion,24.297,30.896,31.6,3,2,70,2,60,1,"Je n'ai pas changé d'avis, mais l'avis est moins fort qu'avant car les arguments évoqués me semblent assez crédibles et possibles",24.895,29.235,30.503,2,1,60,1,60,2,,23.248,27.605,28.52,2,2,61,1,60,1,L'argumentation très détaillée est très convaincante,105.006,107.419,108.584,2,1,50,1,70,1,L'argumentation évoque des points et des détails que je n'avais pas remarqué qui renforcent l'idée défendue,31.19,35.66,36.391,2,1,60,1,60,2,,20.363,24.763,26.472,2,2,50,2,50,2,,20.132,26.196,26.973,3,1,55,2,55,1,Les arguments évoqués dans le feedback m'ont fait remarquer des détails que je n'avais pas vu dans la vidéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,Sciences du Vivant,Suisse,5,5,"2,3,4,5,7,8",2,3,,
2025-04-03 06:48:53,2025-04-03 07:14:04,0,148.169.40.13,100,1510,1,2025-04-03 07:14:04,R_81Gvkii1sJ5aVMm,,,,,48.8582,2.3387,anonymous,FR,1,4.716,56.749,56.674,10,2,90,2,90,2,,1.273,76.815,81.062,7,1,75,1,81,2,,1.128,43.063,43.956,5,1,50,1,25,2,,1.247,66.425,68.312,7,1,90,1,100,2,,1.679,43.142,43.991,6,1,90,1,100,1,"Le feed-back confirme mon avis ",1.087,47.707,48.661,10,2,100,2,50,2,,1.089,48.206,48.901,5,1,50,1,75,1,"Confirme mon avis ",0.986,47.358,48.693,10,1,75,1,80,1,"Confirme mon avis ",1.146,45.396,46.102,9,1,90,1,100,2,,2.359,47.082,47.971,6,1,50,2,50,1,"La précision de l’analyse est pertinente ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,"Études ferroviaires ","France ",1,2,"3,4",1,3,,
2025-03-26 09:03:30,2025-03-28 03:46:48,0,130.223.136.47,63,153797,0,2025-04-04 03:46:49,R_2rJlzOosGbV4rYD,,,,,46.5294,6.6123,anonymous,FR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-26 09:13:37,2025-03-28 03:57:51,0,130.223.136.47,99,153853,0,2025-04-04 03:57:54,R_2J8FNZeB1f55bkj,,,,,46.5294,6.6123,anonymous,FR,1,,,,,1,59,1,15,2,test,,,,,1,50,1,68,1,test,,,,,1,31,1,66,1,test,,,,,1,39,1,64,1,test,,,,,2,79,1,81,1,test,,,,,1,26,1,70,1,tes,,,,,1,22,1,55,2,test,,,,,1,69,1,67,1,ttesr,,,,,1,58,1,71,1,test,,,,,1,45,1,54,1,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,nn,nn,1,1,4,3,1,,
2025-04-06 07:18:48,2025-04-06 07:46:36,0,5.49.53.117,100,1668,1,2025-04-06 07:46:37,R_6UI0Iw6BBK2jgZ3,,,,,48.5848,7.7419,anonymous,FR,1,62.955,73.746,77.102,6,1,50,,,,,133.179,141.95,143.776,2,2,60,,,,,71.835,83.074,84.721,6,2,60,,,,,53.357,63.588,64.553,3,2,50,,,,,77.356,80.479,81.248,2,2,60,,,,,36.591,40.544,42.745,2,2,70,,,,,77.119,82.666,84.464,2,2,70,,,,,73.681,78.314,79.136,2,2,70,,,,,42.732,48.638,49.423,2,1,80,,,,,79.065,83.865,84.991,2,1,55,,,,,1,50,2,,2,60,2,,2,60,2,,2,50,2,,2,65,2,,2,70,2,,2,70,2,,2,70,2,,1,80,2,,1,55,2,,4,2,5,chimie,france,1,3,"1,2,3,5,6,7,10",1,3,,
2025-04-02 03:38:22,2025-04-02 03:39:04,0,185.25.193.185,48,41,0,2025-04-09 03:39:06,R_8SkILncsHpkYCE8,,,,,46.5388,6.5886,anonymous,FR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09 03:24:13,2025-04-09 03:39:25,0,192.33.207.167,100,912,1,2025-04-09 03:39:26,R_7PieuSzxJknSSmV,,,,,46.4901,6.8995,anonymous,FR,1,1.953,38.453,39.242,4,1,51,1,51,2,,1.183,36.77,37.593,4,1,80,1,81,2,,1.766,74.877,75.617,7,1,71,1,72,2,,1.314,36.169,36.973,3,2,62,2,63,2,,1.239,36.926,37.551,6,1,66,1,66,2,,1.455,34.743,35.599,3,2,54,2,53,2,,1.64,37.459,39.18,3,1,72,1,69,2,,1.206,35.893,36.866,3,1,82,1,82,2,,1.4,39.049,39.543,4,1,74,1,75,2,,1.223,41.494,42.269,6,2,46,2,56,1,"Eloïse note qu'il y avait une absence de détails spécifiques, ce qui a renforcé my croyance qu'elle ment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,Bachelor Psychologie,Suisse,2,2,"1,2,3,4,5,6,7,8,9,10",2,3,3324,SONA
2025-04-09 03:29:22,2025-04-09 03:48:18,0,130.223.247.218,100,1135,1,2025-04-09 03:48:18,R_2qrSm8ZjVcnMr3U,,,,,46.5189,6.6362,anonymous,FR,1,10.582,87.073,87.768,16,1,80,,,,,1.425,57.83,59.59,13,2,50,,,,,2.124,39.519,40.917,5,1,70,,,,,1.201,57.349,58.723,9,2,80,,,,,9.471,32.18,33.054,5,2,90,,,,,1.064,41.384,42.179,14,2,83,,,,,1.294,37.479,38.493,7,1,90,,,,,1.219,54.107,54.98,8,2,50,,,,,1.343,36.706,37.6,5,2,59,,,,,1.97,39.635,40.229,5,1,60,,,,,1,70,2,,2,80,2,,1,50,2,,1,50,1,"la cohérence des propos dans la description qui a été soulignée ",2,80,2,,2,70,2,,1,90,2,,1,40,1,"La mise en evidence des emotions transmises ",2,61,2,,1,50,2,,2,1,4,"Sport ",Suisse,3,2,"1,2,3,4,7,8",1,3,2972,SONA
2025-04-02 04:55:38,2025-04-02 05:00:58,0,51.154.47.161,66,319,0,2025-04-09 05:01:04,R_3t8POr0IYBYm5QQ,,,,,47.3975,8.6209,anonymous,FR,1,3.651,37.332,37.909,10,2,84,2,99,2,,4.206,39.07,39.425,13,1,10,1,7,2,J'ai pas de son,8.23,22.713,23.593,9,2,62,2,61,2,"J'ai pas de son, j'ai fait avec la posture et le regard ",4.261,24.222,25.414,10,2,78,2,36,1,"J'ai pas de son mais la posture me confirmait l'inverse du feedback ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02 04:58:53,2025-04-02 05:16:56,0,128.179.161.185,99,1082,0,2025-04-09 05:16:58,R_30UU8PabYRFeT7t,,,,,46.4855,6.5626,anonymous,FR,1,33.769,39.387,40.522,3,2,70,2,80,1,Le commentaire de l'IA par rapport au propos un peu incohérent sur la côte d'Azur,43.395,47.725,51.739,4,1,85,1,85,2,,34.137,40.61,42.317,2,1,95,1,95,2,,14.345,31.71,32.177,5,2,100,2,90,1,C'est vrai qu'on remarque une certaine cohérence mais le mouvement de ses yeux me fait penser qu'il ment,15.331,37.054,39.01,5,1,55,1,70,1,Le feedback a renforcé cette image que je me faisais déjà dans la tête,29.971,33.001,34.012,3,2,81,2,60,1,Le feedback de l'IA est très complet mais la description me semble bien moins complexe qu'auparavant,25.03,35.003,35.888,6,2,60,2,60,2,,9.246,54.559,55.201,6,2,40,1,50,1,"Juste un autre avis extérieur, je n'étais pas sûr de ma réponse et les éléments de réponse de l'IA m'ont un peu convaincu",21.023,26.047,30.749,3,1,100,1,100,2,,28.609,33.133,33.917,3,2,75,2,80,1,Confirmation de mes doutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,Informatique,France,4,5,"1,2,3,4,5,6,7,8,9,10",3,4,,
2025-04-02 05:24:32,2025-04-02 05:27:26,0,85.118.38.179,52,173,0,2025-04-09 05:27:28,R_2h3kFty4HnCKU57,,,,,48.8582,2.3387,anonymous,FR,1,1.072,112.885,115.833,23,2,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09 05:42:45,2025-04-09 05:58:01,0,172.225.27.75,100,915,1,2025-04-09 05:58:02,R_5Pf5TbQ4BOtf9W9,,,,,46.5189,6.6362,anonymous,FR,1,1.116,10.441,11.088,8,1,65,1,70,2,,0.926,19.846,20.361,7,2,91,2,82,2,,0.938,10.49,10.891,7,1,100,1,100,2,,1.488,20.823,21.5,8,2,88,2,90,2,,0.835,15.128,15.67,6,1,100,1,100,2,,0.915,13.63,14.156,11,2,89,2,79,2,,1.041,16.257,17.256,6,2,100,2,100,2,,0.897,17.767,18.527,8,1,100,1,100,2,,0.989,23.845,24.536,10,1,68,1,92,1,,2.473,248.159,248.78,13,2,63,2,100,1,"Ça n’a juste fait que valider mon hypothèse que la personne mentais , il est vrais que ça manquait de détails.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,Psychologie,"Portugal / Suisse ",2,2,"1,3,5,8",2,2,2563,SONA
2025-04-09 06:06:30,2025-04-09 06:19:11,0,194.230.147.4,100,760,1,2025-04-09 06:19:12,R_2wiSvbzpYyjGCPG,,,,,46.9411,7.3856,anonymous,FR,1,1.138,29.304,30.001,7,1,60,,,,,1.14,22.829,23.258,7,1,73,,,,,1.667,35.11,36.332,7,2,63,,,,,1.013,41.476,42.191,9,2,51,,,,,0.978,22.267,23.265,6,2,87,,,,,0.815,38.058,38.562,7,2,48,,,,,0.762,42.361,42.379,14,1,64,,,,,0.775,37.087,37.867,7,2,48,,,,,0.727,33.026,33.352,7,1,68,,,,,0.663,44.544,44.564,13,1,43,,,,,1,50,2,,2,28,1,"l’émotion que la personne exprime ",2,84,2,,2,61,2,,2,82,2,,1,47,1,"la narration ",1,70,2,,2,55,2,,1,72,2,,2,62,1,l’absence de details,2,2,2,"Psychologie ",Brésil,2,4,"2,3,4,5,6,9",1,3,2940,SONA
2025-04-09 06:39:39,2025-04-09 07:09:14,0,188.154.140.122,100,1775,1,2025-04-09 07:09:15,R_2WCCu7YqEvNQPML,,,,,46.5207,6.6428,anonymous,FR,1,3.089,88.257,91.331,5,1,60,1,39,1,Mon assurance dans le choix de ma réponse.,3.439,81.723,84.099,4,1,94,1,90,2,,4.76,76.729,80.387,7,2,55,2,82,1,Ce n'est pas le contenu du feedback en lui même mais le fait que la conclusion (la personne a menti) corrèle avec ce que je pense qui a confirmé mon choix. Je suis donc plus sûre de ma réponse.,7.737,51.539,52.697,3,2,70,2,70,2,,2.137,77.655,79.364,6,2,60,2,60,2,,2.554,76.705,79.047,5,2,20,2,19,2,,5.541,55.575,61.884,4,2,43,2,39,2,,3.009,53.845,55.321,5,2,93,2,93,2,,3.196,42.199,43.324,3,1,57,1,57,2,,2.126,42.929,44.154,3,1,44,2,54,1,Le fait qu'Eloïse ait souligné dans son feedback que la narration est très bien construite.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,psychologie,Suisse,4,1,"2,3,5,8",2,3,3010,SONA
2025-04-09 06:41:26,2025-04-09 07:15:02,0,194.230.158.12,100,2016,1,2025-04-09 07:15:03,R_8eLVtLf7mt2waBG,,,,,46.5207,6.6428,anonymous,FR,1,4.729,97.927,99.129,7,1,40,,,,,1.959,102.351,103.151,12,1,67,,,,,1.849,119.27,120.118,14,1,76,,,,,2.144,50.409,52.284,8,2,81,,,,,3.024,53.601,54.713,8,2,86,,,,,1.848,71.601,72.671,7,1,65,,,,,1.467,73.668,75.213,13,1,78,,,,,3.158,46.242,46.952,6,1,65,,,,,2.929,103.722,104.579,15,2,66,,,,,2.417,51.283,52.221,6,1,70,,,,,1,55,1,"La personne n'a pas l'air sûre de dire que le monsieur est à la plage + le fait qu'il dise qu'à l'arrière plan on y voit des voitures de sport, je pense donc qu'on ne voit pas d'eau et que c'est pour cela que la personne hausse les sourcils en disant que l'homme se trouve à la plage. L'IA m'a fait penser au fait que l'arrière plan est probablement une route et non pas de l'eau",2,50,1,Le fait que la personne ne semble pas balayer l'image du regard me trouble un peu et le feedback disant que plusieurs signes physiques sembleraient révéler un mensonge me convainc car j'avais quelques doutes à ce propos,1,75,2,,1,55,1,Ce qui me faisait dire que la personne mentait était le regard qui fuit plusieurs fois l'image mais au final je suis d'accord avec le feedback qui dit que la parole est fluide et quand la personne parle du chemin sur lequel marchent les personnes on voit un mouvement des yeux qui longe l'image ce qui me laisse penser qu'il y'a bien un chemin,2,87,2,,1,73,1,"Il m'a permis de ""vérifier"" ce que je pensais donc je suis plus sûre de ce que je pense",1,78,2,,1,66,2,,2,66,2,,2,70,2,,2,2,2,Psychologie,Suisse,3,3,"2,3,5,8,9",1,3,3233,SONA
2025-04-02 08:49:36,2025-04-02 08:54:05,0,128.179.161.234,66,269,0,2025-04-09 08:54:09,R_8aDE4gNSnlCwT9x,,,,,46.4855,6.5626,anonymous,FR,1,1.129,37.032,38.287,4,2,67,2,66,2,,0.924,38.741,39.798,4,1,62,1,77,2,,0.68,34.746,35.321,4,1,97,2,94,2,,0.873,36.41,37.581,3,1,77,1,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09 08:51:55,2025-04-09 09:14:57,0,195.176.239.103,100,1382,1,2025-04-09 09:14:58,R_8KykXY1Mt1ry64p,,,,,46.2253,6.1516,anonymous,FR,1,66.741,148.586,150.306,4,2,19,,,,,1.246,41.486,42.528,3,2,42,,,,,1.9,36.281,38.29,3,1,60,,,,,1.289,29.258,30.668,3,2,71,,,,,1.185,44.361,46.178,5,2,35,,,,,2.228,35.855,37.453,4,2,96,,,,,1.126,38.026,40.1,5,2,87,,,,,1.243,39.111,40.317,3,1,66,,,,,1.551,41.646,46.181,4,2,76,,,,,4.232,27.341,29.23,3,2,85,,,,,1,40,2,,2,62,2,,1,70,2,,2,76,2,,1,57,1,la mise en avant de la cohérence de la narrative,2,93,2,,2,89,2,,1,87,1,"ça ne l'a pas changé, mais il a renforcé mon opinion.",2,74,2,,2,59,2,,2,2,2,la psychologie,Soudan,5,1,"2,3,4,5,7,8",1,3,3377,SONA
2025-04-02 09:57:10,2025-04-02 10:00:51,0,37.66.144.66,52,220,0,2025-04-09 10:00:52,R_3tccRRGXNAhnJpT,,,,,48.6076,7.7475,anonymous,FR,1,49.776,71.253,72.536,6,2,52,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09 11:05:40,2025-04-09 11:18:05,0,194.230.158.125,100,744,1,2025-04-09 11:18:06,R_894cxbBUfL2U7aF,,,,,46.5207,6.6428,anonymous,FR,1,1.801,42.37,42.627,12,2,65,2,93,1,,1.229,40.803,42.141,9,1,73,1,0,2,,0.995,42.868,43.24,12,1,50,2,62,1,,0.716,38.255,39.678,13,2,63,1,100,1,,0.668,44.149,44.527,18,1,47,1,73,1,,14.531,47.485,47.701,6,2,84,2,10,2,,0.839,37.647,38.046,8,1,70,1,83,1,,2.424,35.801,36.386,6,1,58,1,88,1,,0.899,67.847,68.295,10,1,64,1,78,1,,1.099,38.638,39.291,6,2,53,2,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,"Psychologie ",Suisse,4,4,"2,4,5,8,9",2,4,3200,SONA
